Group	L1L2	Subject	Version	BlockOrder	Block	PrimeTarget	Trial	List	Decision	CorrResp	Sign	Filename	View	AngleLR	Angle	SignType	NounClass	Item	PairChange	Difficulty	AngleChange	ACC	ErrorRate	RESP	RT	Log10RT	LogDiff	Priming	PercentFaster	AccChange	ExclPractice	ExclItem	ExclIncorrect	ExclPairIncorr	Excl135Deg	ExclOpposite	ExclSlowFast	ExclPairSlow
L1_Deaf	L1	S112	V3a_F0_J1	3	Block2	prime	65	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	1259	3.10002573	-0.146964969	-507	-0.29	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S112	V3a_F0_J1	5	Block4	target	4	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	1766	3.246990699	-0.146964969	-507	-0.29	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	28	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	0	1	j	1478	3.169674434	0.091217616	280	0.23	1	0	0	1	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	38	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	1198	3.078456818	0.091217616	280	0.23	1	0	0	0	1	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	2	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	1831	3.262688344	0.20426232	687	0.6	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	35	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	1144	3.058426024	0.20426232	687	0.6	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S116	V3b_F1_J0	3	Block2	prime	77	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	2241	3.350441857	0.190273564	795	0.55	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S116	V3b_F1_J0	5	Block4	target	109	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	1446	3.160168293	0.190273564	795	0.55	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S117	V3b_F1_J0	2	Block2	prime	106	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	1350	3.130333768	-0.093940246	-326	-0.19	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S117	V3b_F1_J0	4	Block4	target	98	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	1676	3.224274014	-0.093940246	-326	-0.19	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	2	Block2	prime	4	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	1757	3.244771761	-0.043701039	-186	-0.1	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	4	Block4	target	111	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	1943	3.288472801	-0.043701039	-186	-0.1	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	2	Block2	prime	8	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	1442	3.15896526	0.008823099	29	0.02	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	4	Block4	target	54	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	1413	3.150142162	0.008823099	29	0.02	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	2	Block2	prime	68	100	edible	no	ALARM	ALARM_45R.avi	3	45R	45	2ha	body	220	45to90	harder	45	1	0	j	1661	3.220369632	-0.006487938	-25	-0.01	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	4	Block4	target	116	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	45to90	harder	45	1	0	j	1686	3.22685757	-0.006487938	-25	-0.01	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	2	Block2	prime	118	100	edible	no	ALARM	ALARM_45R.avi	3	45R	45	2ha	body	220	45to90	harder	45	1	0	j	1673	3.223495941	0.006538734	25	0.02	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	4	Block4	target	59	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	45to90	harder	45	1	0	j	1648	3.216957207	0.006538734	25	0.02	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	2	Block2	prime	68	100	edible	no	ALARM	ALARM_45R.avi	3	45R	45	2ha	body	220	45to90	harder	45	1	0	j	1636	3.213783299	0.048538973	173	0.12	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	4	Block4	target	68	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	45to90	harder	45	1	0	j	1463	3.165244326	0.048538973	173	0.12	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	3	Block2	prime	14	100	edible	no	ALARM	ALARM_45R.avi	3	45R	45	2ha	body	220	45to90	harder	45	1	0	f	2494	3.396896449	0.315909402	1289	1.07	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	5	Block4	target	79	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	45to90	harder	45	1	0	f	1205	3.080987047	0.315909402	1289	1.07	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	3	Block2	prime	90	100	edible	no	ALARM	ALARM_45R.avi	3	45R	45	2ha	body	220	45to90	harder	45	1	0	f	1765	3.24674471	0.036158685	141	0.09	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	5	Block4	target	110	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	45to90	harder	45	1	0	f	1624	3.210586025	0.036158685	141	0.09	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	3	Block2	prime	17	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	1768	3.247482261	0.106974218	386	0.28	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	5	Block4	target	35	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	1382	3.140508043	0.106974218	386	0.28	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	2	Block2	prime	60	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	2057	3.313234292	0.122342575	505	0.33	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	4	Block4	target	111	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	1552	3.190891717	0.122342575	505	0.33	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	3	Block2	prime	41	100	edible	no	ALARM	ALARM_45R.avi	3	45R	45	2ha	body	220	45to90	harder	45	1	0	f	2708	3.43264866	-0.039082991	-255	-0.09	-1	0	0	0	1	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	5	Block4	target	76	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	45to90	harder	45	0	1	{SPACE}	2963	3.471731651	-0.039082991	-255	-0.09	-1	0	0	1	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	3	Block2	prime	87	100	edible	no	ALARM	ALARM_45R.avi	3	45R	45	2ha	body	220	45to90	harder	45	1	0	f	2282	3.35831564	0.111817059	518	0.29	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	5	Block4	target	108	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	45to90	harder	45	1	0	f	1764	3.246498581	0.111817059	518	0.29	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S133	V2a_F0_J1	3	Block2	prime	28	100	edible	no	ALARM	ALARM_0.avi	1	0	0	2ha	body	220	0to90	harder	90	1	0	f	2703	3.431846046	0.180451196	919	0.52	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S133	V2a_F0_J1	5	Block4	target	66	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	0to90	harder	90	1	0	f	1784	3.25139485	0.180451196	919	0.52	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S134	V1b_F1_J0	2	Block2	prime	55	100	edible	no	ALARM	ALARM_45R.avi	3	45R	45	2ha	body	220	45to90	harder	45	1	0	j	2960	3.471291711	0.22651995	1203	0.68	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S134	V1b_F1_J0	4	Block4	target	49	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	45to90	harder	45	1	0	j	1757	3.244771761	0.22651995	1203	0.68	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S135	V2b_F1_J0	2	Block2	prime	80	80	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	2333	3.367914739	0.118227311	556	0.31	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S135	V2b_F1_J0	4	Block4	target	59	80	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	1777	3.249687428	0.118227311	556	0.31	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S136	V2b_F1_J0	2	Block2	prime	41	80	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	2309	3.363423933	0.123374161	571	0.33	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S136	V2b_F1_J0	4	Block4	target	32	80	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	1738	3.240049772	0.123374161	571	0.33	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S137	V2a_F0_J1	3	Block2	prime	57	100	edible	no	ALARM	ALARM_0.avi	1	0	0	2ha	body	220	0to90	harder	90	1	0	f	2444	3.388101202	0.181815157	836	0.52	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S137	V2a_F0_J1	5	Block4	target	97	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	0to90	harder	90	1	0	f	1608	3.206286044	0.181815157	836	0.52	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S138	V1a_F0_J1	3	Block2	prime	117	100	edible	no	ALARM	ALARM_45R.avi	3	45R	45	2ha	body	220	45to90	harder	45	1	0	f	3755	3.574609941	0.23875103	1588	0.73	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S138	V1a_F0_J1	5	Block4	target	2	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	45to90	harder	45	1	0	f	2167	3.335858911	0.23875103	1588	0.73	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S139	V1b_F1_J0	2	Block2	prime	53	100	edible	no	ALARM	ALARM_45R.avi	3	45R	45	2ha	body	220	45to90	harder	45	1	0	j	1459	3.164055292	0.005391311	18	0.01	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S139	V1b_F1_J0	4	Block4	target	81	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	45to90	harder	45	1	0	j	1441	3.158663981	0.005391311	18	0.01	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S140	V1b_F1_J0	2	Block2	prime	59	100	edible	no	ALARM	ALARM_45R.avi	3	45R	45	2ha	body	220	45to90	harder	45	1	0	j	1379	3.139564266	0.012783689	40	0.03	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S140	V1b_F1_J0	4	Block4	target	93	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	45to90	harder	45	1	0	j	1339	3.126780577	0.012783689	40	0.03	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S141	V2a_F0_J1	3	Block2	prime	59	100	edible	no	ALARM	ALARM_0.avi	1	0	0	2ha	body	220	0to90	harder	90	1	0	f	1663	3.220892249	-0.057175082	-234	-0.12	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S141	V2a_F0_J1	5	Block4	target	7	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	0to90	harder	90	1	0	f	1897	3.278067331	-0.057175082	-234	-0.12	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S142	V2a_F0_J1	3	Block2	prime	113	80	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	2921	3.465531557	0.050057389	318	0.12	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S142	V2a_F0_J1	5	Block4	target	22	80	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	2603	3.415474168	0.050057389	318	0.12	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S143	V2a_F0_J1	3	Block2	prime	105	80	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	2196	3.341632336	0.17461054	727	0.49	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S143	V2a_F0_J1	5	Block4	target	24	80	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	1469	3.167021796	0.17461054	727	0.49	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	49	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	3044	3.483444648	0.272324107	1418	0.87	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	65	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	1626	3.211120541	0.272324107	1418	0.87	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S145	V1a_F0_J1	3	Block2	prime	24	100	edible	no	ALARM	ALARM_45R.avi	3	45R	45	2ha	body	220	45to90	harder	45	1	0	f	1950	3.290034611	0.029486239	128	0.07	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S145	V1a_F0_J1	5	Block4	target	100	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	45to90	harder	45	1	0	f	1822	3.260548373	0.029486239	128	0.07	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S146	V3a_F0_J1	3	Block2	prime	27	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	1481	3.170555059	-0.050075961	-181	-0.11	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S146	V3a_F0_J1	5	Block4	target	109	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	1662	3.220631019	-0.050075961	-181	-0.11	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S147	V1b_F1_J0	2	Block2	prime	37	100	edible	no	ALARM	ALARM_45R.avi	3	45R	45	2ha	body	220	45to90	harder	45	1	0	j	1672	3.223236273	-0.03082818	-123	-0.07	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S147	V1b_F1_J0	4	Block4	target	110	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	45to90	harder	45	1	0	j	1795	3.254064453	-0.03082818	-123	-0.07	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S148	V2b_F1_J0	2	Block2	prime	85	80	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	1844	3.265760917	0.087359575	336	0.22	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S148	V2b_F1_J0	4	Block4	target	100	80	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	1508	3.178401342	0.087359575	336	0.22	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S149	V1a_F0_J1	3	Block2	prime	116	100	edible	no	ALARM	ALARM_45R.avi	3	45R	45	2ha	body	220	45to90	harder	45	1	0	f	1332	3.124504225	-0.089013532	-303	-0.19	-1	0	0	0	1	0	0	0	0
L1_Deaf	L1	S149	V1a_F0_J1	5	Block4	target	67	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	45to90	harder	45	0	1	j	1635	3.213517757	-0.089013532	-303	-0.19	-1	0	0	1	0	0	0	0	0
L1_Hearing	L1	S150	V3a_F0_J1	3	Block2	prime	114	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	1716	3.234517284	-0.019547169	-79	-0.04	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S150	V3a_F0_J1	5	Block4	target	59	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	1795	3.254064453	-0.019547169	-79	-0.04	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S151	V3b_F1_J0	2	Block2	prime	87	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	3815	3.581494542	0.236120812	1600	0.72	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S151	V3b_F1_J0	4	Block4	target	111	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	2215	3.345373731	0.236120812	1600	0.72	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S152	V3b_F1_J0	2	Block2	prime	49	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	1850	3.267171728	0.059537361	237	0.15	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S152	V3b_F1_J0	4	Block4	target	1	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	j	1613	3.207634367	0.059537361	237	0.15	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S153	V3a_F0_J1	3	Block2	prime	103	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	1801	3.255513713	0.053025396	207	0.13	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S153	V3a_F0_J1	5	Block4	target	41	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	90to90	same	0	1	0	f	1594	3.202488317	0.053025396	207	0.13	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S154	V1a_F0_J1	3	Block2	prime	47	100	edible	no	ALARM	ALARM_45R.avi	3	45R	45	2ha	body	220	45to90	harder	45	1	0	f	2534	3.403806611	0.128495256	649	0.34	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S154	V1a_F0_J1	5	Block4	target	20	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2ha	body	220	45to90	harder	45	1	0	f	1885	3.275311355	0.128495256	649	0.34	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S105	V2a_F0_J1	3	Block2	prime	35	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	90opp	opposite	90	1	0	f	2790	3.445604203	0.273585394	1304	0.88	0	0	0	0	0	0	1	0	0
L1_Deaf	L1	S105	V2a_F0_J1	5	Block4	target	48	86	edible	no	AMBULANCE	AMBULANCE_45R.avi	3	45R	45	1h	lateral	206	90opp	opposite	90	1	0	f	1486	3.172018809	0.273585394	1304	0.88	0	0	0	0	0	0	1	0	0
L1_Deaf	L1	S106	V2b_F1_J0	2	Block2	prime	69	62	edible	no	AMBULANCE	AMBULANCE_0.avi	1	0	0	1h	lateral	206	0to45	harder	45	1	0	j	1392	3.143639235	-0.098902193	-356	-0.2	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S106	V2b_F1_J0	4	Block4	target	65	62	edible	no	AMBULANCE	AMBULANCE_45R.avi	3	45R	45	1h	lateral	206	0to45	harder	45	1	0	j	1748	3.242541428	-0.098902193	-356	-0.2	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S107	V2a_F0_J1	3	Block2	prime	8	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	90opp	opposite	90	1	0	f	1297	3.112939976	-0.004993859	-15	-0.01	0	0	0	0	0	0	1	0	0
L1_Deaf	L1	S107	V2a_F0_J1	5	Block4	target	80	86	edible	no	AMBULANCE	AMBULANCE_45R.avi	3	45R	45	1h	lateral	206	90opp	opposite	90	1	0	f	1312	3.117933835	-0.004993859	-15	-0.01	0	0	0	0	0	0	1	0	0
L2_Intermediate	M2L2	S108	V2a_F0_J1	3	Block2	prime	49	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	90opp	opposite	90	1	0	f	2082	3.318480725	-0.149866605	-858	-0.29	0	0	0	0	0	0	1	0	0
L2_Intermediate	M2L2	S108	V2a_F0_J1	5	Block4	target	105	86	edible	no	AMBULANCE	AMBULANCE_45R.avi	3	45R	45	1h	lateral	206	90opp	opposite	90	1	0	f	2940	3.46834733	-0.149866605	-858	-0.29	0	0	0	0	0	0	1	0	0
L1_Deaf	L1	S109	V2b_F1_J0	2	Block2	prime	35	62	edible	no	AMBULANCE	AMBULANCE_0.avi	1	0	0	1h	lateral	206	0to45	harder	45	1	0	j	1513	3.179838928	-0.028871092	-104	-0.06	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S109	V2b_F1_J0	4	Block4	target	104	62	edible	no	AMBULANCE	AMBULANCE_45R.avi	3	45R	45	1h	lateral	206	0to45	harder	45	1	0	j	1617	3.20871002	-0.028871092	-104	-0.06	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S110	V2b_F1_J0	2	Block2	prime	106	62	edible	no	AMBULANCE	AMBULANCE_0.avi	1	0	0	1h	lateral	206	0to45	harder	45	1	0	j	1232	3.090610708	-0.042289062	-126	-0.09	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S110	V2b_F1_J0	4	Block4	target	111	62	edible	no	AMBULANCE	AMBULANCE_45R.avi	3	45R	45	1h	lateral	206	0to45	harder	45	1	0	j	1358	3.13289977	-0.042289062	-126	-0.09	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S111	V2b_F1_J0	2	Block2	prime	6	62	edible	no	AMBULANCE	AMBULANCE_0.avi	1	0	0	1h	lateral	206	0to45	harder	45	0	1	f	1845	3.26599637	-0.13592088	-678	-0.27	0	0	0	1	1	0	0	0	0
L2_Intermediate	M2L2	S111	V2b_F1_J0	4	Block4	target	98	62	edible	no	AMBULANCE	AMBULANCE_45R.avi	3	45R	45	1h	lateral	206	0to45	harder	45	0	1	f	2523	3.401917251	-0.13592088	-678	-0.27	0	0	0	1	1	0	0	0	0
L1_Deaf	L1	S112	V3a_F0_J1	3	Block2	prime	9	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	45to45	same	0	1	0	f	1482	3.170848204	-0.010423568	-36	-0.02	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S112	V3a_F0_J1	5	Block4	target	78	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	45to45	same	0	1	0	f	1518	3.181271772	-0.010423568	-36	-0.02	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	81	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	45to45	same	0	0	1	j	1364	3.13481437	0.005124478	16	0.01	1	0	0	1	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	105	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	45to45	same	0	1	0	f	1348	3.129689892	0.005124478	16	0.01	1	0	0	0	1	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	47	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	45to45	same	0	1	0	f	1460	3.164352856	0.044767081	143	0.11	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	78	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	45to45	same	0	1	0	f	1317	3.119585775	0.044767081	143	0.11	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S116	V3b_F1_J0	3	Block2	prime	19	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	45to45	same	0	1	0	j	1955	3.291146762	0.044156062	189	0.11	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S116	V3b_F1_J0	5	Block4	target	5	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	45to45	same	0	1	0	j	1766	3.246990699	0.044156062	189	0.11	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S117	V3b_F1_J0	2	Block2	prime	45	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	45to45	same	0	1	0	j	1792	3.253338005	0.30786942	910	1.03	-1	0	0	0	1	0	0	0	0
L1_Hearing	L1	S117	V3b_F1_J0	4	Block4	target	67	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	45to45	same	0	0	1	f	882	2.945468585	0.30786942	910	1.03	-1	0	0	1	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	2	Block2	prime	74	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	45to45	same	0	1	0	j	2155	3.333447274	0.087934607	395	0.22	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	4	Block4	target	50	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	45to45	same	0	1	0	j	1760	3.245512668	0.087934607	395	0.22	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	2	Block2	prime	88	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	45to45	same	0	1	0	j	1482	3.170848204	0.016119996	54	0.04	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	4	Block4	target	23	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	lateral	206	45to45	same	0	1	0	j	1428	3.154728207	0.016119996	54	0.04	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	2	Block2	prime	79	86	edible	no	AMBULANCE	AMBULANCE_0.avi	1	0	0	1h	lateral	206	0to45	harder	45	1	0	j	1497	3.1752218	0.010868945	37	0.03	0	0	0	0	0	0	0	0	0
