AllGroups	Group	Subject	Version	BlockOrder	Block	PrimeTarget	Trial	List	Decision	CorrResp	Sign	Filename	View	Angle	from0	SignType	Item	PairChange	Difficulty	AngleChange	ACC	ErrorRate	RESP	RT	Priming	PercentFaster	AccChange	EXCLUDERT	EXCLUDEACC	ExclPractice	Excl135Deg	ExclOpposite	ExclItem	ExclSlow	ExclPairExcl	ExclIncorrect	ExclPairIncorr
L1_Hearing	L1	S117	V3b_F1_J0	1	Practice	practice	7	4	family	no	MONEY	MONEY_0.avi	1	0	0	2hd	484	practice	practice	practice	1	0	j	1538	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S117	V3b_F1_J0	1	Practice	practice	8	7	family	yes	MOTHER	MOTHER_90R.avi	5	90R	90	2hd	487	practice	practice	practice	1	0	f	1808	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S117	V3b_F1_J0	1	Practice	practice	9	1	family	no	MOUNTAIN	MOUNTAIN_45L.avi	2	45L	45	2hs	481	practice	practice	practice	1	0	j	2044	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S117	V3b_F1_J0	1	Practice	practice	3	2	family	yes	NEPHEW	NEPHEW_90R.avi	5	90R	90	1h	482	practice	practice	practice	1	0	f	2607	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	1	Practice	practice	5	8	family	no	CASTLE	CASTLE_0.avi	1	0	0	2hs	488	practice	practice	practice	1	0	j	1888	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	1	Practice	practice	9	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	483	practice	practice	practice	1	0	j	1741	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	1	Practice	practice	8	10	family	no	DRAWER	DRAWER_45L.avi	2	45L	45	2hs	490	practice	practice	practice	1	0	j	1603	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	1	Practice	practice	7	9	family	yes	GRANDMA	GRANDMOTHER_90L.avi	4	90L	90	2hd	489	practice	practice	practice	1	0	f	1793	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	1	Practice	practice	2	5	family	yes	GRANDSON	GRANDSON_90L.avi	4	90L	90	2hd	485	practice	practice	practice	1	0	f	2446	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	1	Practice	practice	1	6	family	no	MECHANIC	MECHANIC_45R.avi	3	45R	45	2hs	486	practice	practice	practice	1	0	j	2228	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	1	Practice	practice	6	4	family	no	MONEY	MONEY_0.avi	1	0	0	2hd	484	practice	practice	practice	1	0	j	1631	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	1	Practice	practice	10	7	family	yes	MOTHER	MOTHER_90R.avi	5	90R	90	2hd	487	practice	practice	practice	1	0	f	1777	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	1	Practice	practice	4	1	family	no	MOUNTAIN	MOUNTAIN_45L.avi	2	45L	45	2hs	481	practice	practice	practice	1	0	j	1931	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	1	Practice	practice	3	2	family	yes	NEPHEW	NEPHEW_90R.avi	5	90R	90	1h	482	practice	practice	practice	1	0	f	1495	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	1	Practice	practice	7	8	family	no	CASTLE	CASTLE_0.avi	1	0	0	2hs	488	practice	practice	practice	0	1	{SPACE}	18246	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	1	Practice	practice	8	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	483	practice	practice	practice	1	0	j	1834	0	0	0	1	1	1	0	0	0	0	0	0	1
L1_Deaf	L1	S120	V3b_F1_J0	1	Practice	practice	3	10	family	no	DRAWER	DRAWER_45L.avi	2	45L	45	2hs	490	practice	practice	practice	1	0	j	1813	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	1	Practice	practice	1	9	family	yes	GRANDMA	GRANDMOTHER_90L.avi	4	90L	90	2hd	489	practice	practice	practice	1	0	f	8378	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	1	Practice	practice	6	5	family	yes	GRANDSON	GRANDSON_90L.avi	4	90L	90	2hd	485	practice	practice	practice	1	0	f	2301	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	1	Practice	practice	9	6	family	no	MECHANIC	MECHANIC_45R.avi	3	45R	45	2hs	486	practice	practice	practice	1	0	j	1893	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	1	Practice	practice	5	4	family	no	MONEY	MONEY_0.avi	1	0	0	2hd	484	practice	practice	practice	1	0	j	1858	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	1	Practice	practice	10	7	family	yes	MOTHER	MOTHER_90R.avi	5	90R	90	2hd	487	practice	practice	practice	1	0	f	1606	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	1	Practice	practice	2	1	family	no	MOUNTAIN	MOUNTAIN_45L.avi	2	45L	45	2hs	481	practice	practice	practice	1	0	j	3393	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	1	Practice	practice	4	2	family	yes	NEPHEW	NEPHEW_90R.avi	5	90R	90	1h	482	practice	practice	practice	1	0	f	1823	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	1	Practice	practice	10	8	family	no	CASTLE	CASTLE_0.avi	1	0	0	2hs	488	practice	practice	practice	1	0	j	2219	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	1	Practice	practice	1	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	483	practice	practice	practice	1	0	j	4910	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	1	Practice	practice	7	10	family	no	DRAWER	DRAWER_45L.avi	2	45L	45	2hs	490	practice	practice	practice	1	0	j	1410	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	1	Practice	practice	8	9	family	yes	GRANDMA	GRANDMOTHER_90L.avi	4	90L	90	2hd	489	practice	practice	practice	1	0	f	1907	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	1	Practice	practice	9	5	family	yes	GRANDSON	GRANDSON_90L.avi	4	90L	90	2hd	485	practice	practice	practice	1	0	f	1642	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	1	Practice	practice	6	6	family	no	MECHANIC	MECHANIC_45R.avi	3	45R	45	2hs	486	practice	practice	practice	1	0	j	2049	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	1	Practice	practice	3	4	family	no	MONEY	MONEY_0.avi	1	0	0	2hd	484	practice	practice	practice	1	0	j	1905	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	1	Practice	practice	2	7	family	yes	MOTHER	MOTHER_90R.avi	5	90R	90	2hd	487	practice	practice	practice	1	0	f	3806	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	1	Practice	practice	4	1	family	no	MOUNTAIN	MOUNTAIN_45L.avi	2	45L	45	2hs	481	practice	practice	practice	1	0	j	1817	0	0	0	1	1	1	0	0	0	0	0	0	1
L2_Fluent	M2L2	S121	V1b_F1_J0	1	Practice	practice	5	2	family	yes	NEPHEW	NEPHEW_90R.avi	5	90R	90	1h	482	practice	practice	practice	0	1	j	2291	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	1	Practice	practice	8	8	family	no	CASTLE	CASTLE_0.avi	1	0	0	2hs	488	practice	practice	practice	1	0	j	3004	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	1	Practice	practice	7	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	483	practice	practice	practice	1	0	j	2687	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	1	Practice	practice	10	10	family	no	DRAWER	DRAWER_45L.avi	2	45L	45	2hs	490	practice	practice	practice	1	0	j	1776	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	1	Practice	practice	6	9	family	yes	GRANDMA	GRANDMOTHER_90L.avi	4	90L	90	2hd	489	practice	practice	practice	1	0	f	2216	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	1	Practice	practice	5	5	family	yes	GRANDSON	GRANDSON_90L.avi	4	90L	90	2hd	485	practice	practice	practice	1	0	f	3265	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	1	Practice	practice	4	6	family	no	MECHANIC	MECHANIC_45R.avi	3	45R	45	2hs	486	practice	practice	practice	1	0	j	3307	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	1	Practice	practice	1	4	family	no	MONEY	MONEY_0.avi	1	0	0	2hd	484	practice	practice	practice	1	0	j	6458	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	1	Practice	practice	2	7	family	yes	MOTHER	MOTHER_90R.avi	5	90R	90	2hd	487	practice	practice	practice	1	0	f	2073	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	1	Practice	practice	9	1	family	no	MOUNTAIN	MOUNTAIN_45L.avi	2	45L	45	2hs	481	practice	practice	practice	1	0	j	2672	0	0	0	1	1	1	0	0	0	0	0	0	1
L2_Intermediate	M2L2	S122	V1b_F1_J0	1	Practice	practice	3	2	family	yes	NEPHEW	NEPHEW_90R.avi	5	90R	90	1h	482	practice	practice	practice	0	1	j	4869	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	1	Practice	practice	3	8	family	no	CASTLE	CASTLE_0.avi	1	0	0	2hs	488	practice	practice	practice	1	0	j	1867	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	1	Practice	practice	4	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	483	practice	practice	practice	1	0	j	1512	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	1	Practice	practice	10	10	family	no	DRAWER	DRAWER_45L.avi	2	45L	45	2hs	490	practice	practice	practice	1	0	j	1655	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	1	Practice	practice	8	9	family	yes	GRANDMA	GRANDMOTHER_90L.avi	4	90L	90	2hd	489	practice	practice	practice	1	0	f	1314	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	1	Practice	practice	7	5	family	yes	GRANDSON	GRANDSON_90L.avi	4	90L	90	2hd	485	practice	practice	practice	1	0	f	1742	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	1	Practice	practice	1	6	family	no	MECHANIC	MECHANIC_45R.avi	3	45R	45	2hs	486	practice	practice	practice	1	0	j	2879	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	1	Practice	practice	6	4	family	no	MONEY	MONEY_0.avi	1	0	0	2hd	484	practice	practice	practice	1	0	j	1497	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	1	Practice	practice	9	7	family	yes	MOTHER	MOTHER_90R.avi	5	90R	90	2hd	487	practice	practice	practice	1	0	f	1399	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	1	Practice	practice	5	1	family	no	MOUNTAIN	MOUNTAIN_45L.avi	2	45L	45	2hs	481	practice	practice	practice	1	0	j	1581	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	1	Practice	practice	2	2	family	yes	NEPHEW	NEPHEW_90R.avi	5	90R	90	1h	482	practice	practice	practice	1	0	f	1404	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	1	Practice	practice	7	8	family	no	CASTLE	CASTLE_0.avi	1	0	0	2hs	488	practice	practice	practice	1	0	f	1275	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	1	Practice	practice	1	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	483	practice	practice	practice	1	0	f	4831	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	1	Practice	practice	4	10	family	no	DRAWER	DRAWER_45L.avi	2	45L	45	2hs	490	practice	practice	practice	1	0	f	2217	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	1	Practice	practice	3	9	family	yes	GRANDMA	GRANDMOTHER_90L.avi	4	90L	90	2hd	489	practice	practice	practice	1	0	j	1891	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	1	Practice	practice	9	5	family	yes	GRANDSON	GRANDSON_90L.avi	4	90L	90	2hd	485	practice	practice	practice	1	0	j	1443	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	1	Practice	practice	8	6	family	no	MECHANIC	MECHANIC_45R.avi	3	45R	45	2hs	486	practice	practice	practice	1	0	f	1641	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	1	Practice	practice	5	4	family	no	MONEY	MONEY_0.avi	1	0	0	2hd	484	practice	practice	practice	1	0	f	1524	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	1	Practice	practice	10	7	family	yes	MOTHER	MOTHER_90R.avi	5	90R	90	2hd	487	practice	practice	practice	1	0	j	1493	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	1	Practice	practice	6	1	family	no	MOUNTAIN	MOUNTAIN_45L.avi	2	45L	45	2hs	481	practice	practice	practice	1	0	f	1474	0	0	0	1	1	1	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	1	Practice	practice	2	2	family	yes	NEPHEW	NEPHEW_90R.avi	5	90R	90	1h	482	practice	practice	practice	1	0	j	1818	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	1	Practice	practice	8	8	family	no	CASTLE	CASTLE_0.avi	1	0	0	2hs	488	practice	practice	practice	0	1	{SPACE}	3029	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	1	Practice	practice	4	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	483	practice	practice	practice	1	0	f	2052	0	0	0	1	1	1	0	0	0	0	0	0	1
L2_Intermediate	M2L2	S126	V1a_F0_J1	1	Practice	practice	9	10	family	no	DRAWER	DRAWER_45L.avi	2	45L	45	2hs	490	practice	practice	practice	1	0	f	1538	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	1	Practice	practice	7	9	family	yes	GRANDMA	GRANDMOTHER_90L.avi	4	90L	90	2hd	489	practice	practice	practice	1	0	j	1932	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	1	Practice	practice	6	5	family	yes	GRANDSON	GRANDSON_90L.avi	4	90L	90	2hd	485	practice	practice	practice	1	0	j	3429	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	1	Practice	practice	3	6	family	no	MECHANIC	MECHANIC_45R.avi	3	45R	45	2hs	486	practice	practice	practice	1	0	f	2449	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	1	Practice	practice	5	4	family	no	MONEY	MONEY_0.avi	1	0	0	2hd	484	practice	practice	practice	1	0	f	2207	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	1	Practice	practice	2	7	family	yes	MOTHER	MOTHER_90R.avi	5	90R	90	2hd	487	practice	practice	practice	1	0	j	1687	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	1	Practice	practice	10	1	family	no	MOUNTAIN	MOUNTAIN_45L.avi	2	45L	45	2hs	481	practice	practice	practice	1	0	f	2322	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	1	Practice	practice	1	2	family	yes	NEPHEW	NEPHEW_90R.avi	5	90R	90	1h	482	practice	practice	practice	1	0	j	4184	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	1	Practice	practice	8	8	family	no	CASTLE	CASTLE_0.avi	1	0	0	2hs	488	practice	practice	practice	1	0	f	1600	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	1	Practice	practice	2	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	483	practice	practice	practice	1	0	f	1753	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	1	Practice	practice	6	10	family	no	DRAWER	DRAWER_45L.avi	2	45L	45	2hs	490	practice	practice	practice	1	0	f	1172	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	1	Practice	practice	1	9	family	yes	GRANDMA	GRANDMOTHER_90L.avi	4	90L	90	2hd	489	practice	practice	practice	1	0	j	2812	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	1	Practice	practice	9	5	family	yes	GRANDSON	GRANDSON_90L.avi	4	90L	90	2hd	485	practice	practice	practice	1	0	j	2356	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	1	Practice	practice	7	6	family	no	MECHANIC	MECHANIC_45R.avi	3	45R	45	2hs	486	practice	practice	practice	1	0	f	1577	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	1	Practice	practice	5	4	family	no	MONEY	MONEY_0.avi	1	0	0	2hd	484	practice	practice	practice	1	0	f	1657	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	1	Practice	practice	4	7	family	yes	MOTHER	MOTHER_90R.avi	5	90R	90	2hd	487	practice	practice	practice	1	0	j	1521	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	1	Practice	practice	3	1	family	no	MOUNTAIN	MOUNTAIN_45L.avi	2	45L	45	2hs	481	practice	practice	practice	1	0	f	1728	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	1	Practice	practice	10	2	family	yes	NEPHEW	NEPHEW_90R.avi	5	90R	90	1h	482	practice	practice	practice	1	0	j	1267	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	1	Practice	practice	2	8	family	no	CASTLE	CASTLE_0.avi	1	0	0	2hs	488	practice	practice	practice	1	0	j	2995	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	1	Practice	practice	6	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	483	practice	practice	practice	1	0	j	1549	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	1	Practice	practice	10	10	family	no	DRAWER	DRAWER_45L.avi	2	45L	45	2hs	490	practice	practice	practice	1	0	j	1367	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	1	Practice	practice	1	9	family	yes	GRANDMA	GRANDMOTHER_90L.avi	4	90L	90	2hd	489	practice	practice	practice	1	0	f	2200	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	1	Practice	practice	8	5	family	yes	GRANDSON	GRANDSON_90L.avi	4	90L	90	2hd	485	practice	practice	practice	1	0	f	2367	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	1	Practice	practice	3	6	family	no	MECHANIC	MECHANIC_45R.avi	3	45R	45	2hs	486	practice	practice	practice	1	0	j	2552	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	1	Practice	practice	4	4	family	no	MONEY	MONEY_0.avi	1	0	0	2hd	484	practice	practice	practice	1	0	j	2309	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	1	Practice	practice	9	7	family	yes	MOTHER	MOTHER_90R.avi	5	90R	90	2hd	487	practice	practice	practice	1	0	f	1644	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	1	Practice	practice	7	1	family	no	MOUNTAIN	MOUNTAIN_45L.avi	2	45L	45	2hs	481	practice	practice	practice	1	0	j	2295	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	1	Practice	practice	5	2	family	yes	NEPHEW	NEPHEW_90R.avi	5	90R	90	1h	482	practice	practice	practice	1	0	f	1819	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	1	Practice	practice	1	8	family	no	CASTLE	CASTLE_0.avi	1	0	0	2hs	488	practice	practice	practice	1	0	f	4905	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	1	Practice	practice	6	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	483	practice	practice	practice	1	0	f	3117	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	1	Practice	practice	7	10	family	no	DRAWER	DRAWER_45L.avi	2	45L	45	2hs	490	practice	practice	practice	1	0	f	2229	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	1	Practice	practice	9	9	family	yes	GRANDMA	GRANDMOTHER_90L.avi	4	90L	90	2hd	489	practice	practice	practice	1	0	j	1914	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	1	Practice	practice	3	5	family	yes	GRANDSON	GRANDSON_90L.avi	4	90L	90	2hd	485	practice	practice	practice	0	1	f	3099	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	1	Practice	practice	2	6	family	no	MECHANIC	MECHANIC_45R.avi	3	45R	45	2hs	486	practice	practice	practice	1	0	f	3297	0	0	0	1	1	1	0	0	0	0	0	0	1
L2_Intermediate	M2L2	S131	V1a_F0_J1	1	Practice	practice	10	4	family	no	MONEY	MONEY_0.avi	1	0	0	2hd	484	practice	practice	practice	1	0	f	1841	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	1	Practice	practice	4	7	family	yes	MOTHER	MOTHER_90R.avi	5	90R	90	2hd	487	practice	practice	practice	1	0	j	2139	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	1	Practice	practice	8	1	family	no	MOUNTAIN	MOUNTAIN_45L.avi	2	45L	45	2hs	481	practice	practice	practice	1	0	f	2530	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	1	Practice	practice	5	2	family	yes	NEPHEW	NEPHEW_90R.avi	5	90R	90	1h	482	practice	practice	practice	1	0	j	4649	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	1	Practice	practice	2	8	family	no	CASTLE	CASTLE_0.avi	1	0	0	2hs	488	practice	practice	practice	1	0	f	1936	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	1	Practice	practice	9	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	483	practice	practice	practice	1	0	f	2137	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	1	Practice	practice	4	10	family	no	DRAWER	DRAWER_45L.avi	2	45L	45	2hs	490	practice	practice	practice	1	0	f	1242	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	1	Practice	practice	6	9	family	yes	GRANDMA	GRANDMOTHER_90L.avi	4	90L	90	2hd	489	practice	practice	practice	1	0	j	1682	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	1	Practice	practice	8	5	family	yes	GRANDSON	GRANDSON_90L.avi	4	90L	90	2hd	485	practice	practice	practice	1	0	j	1673	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	1	Practice	practice	1	6	family	no	MECHANIC	MECHANIC_45R.avi	3	45R	45	2hs	486	practice	practice	practice	1	0	f	2829	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	1	Practice	practice	5	4	family	no	MONEY	MONEY_0.avi	1	0	0	2hd	484	practice	practice	practice	1	0	f	1540	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	1	Practice	practice	7	7	family	yes	MOTHER	MOTHER_90R.avi	5	90R	90	2hd	487	practice	practice	practice	1	0	j	1562	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	1	Practice	practice	3	1	family	no	MOUNTAIN	MOUNTAIN_45L.avi	2	45L	45	2hs	481	practice	practice	practice	1	0	f	1573	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	1	Practice	practice	10	2	family	yes	NEPHEW	NEPHEW_90R.avi	5	90R	90	1h	482	practice	practice	practice	1	0	j	1464	0	0	0	1	1	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S133	V2a_F0_J1	1	Practice	practice	4	8	family	no	CASTLE	CASTLE_0.avi	1	0	0	2hs	488	practice	practice	practice	1	0	f	4190	0	0	0	1	1	1	0	0	0	0	0	0	0
